UPZMUNCC,yr,wk,cases,OUTBREAK,prev_cases,cases_mean,active_weeks,division_lvl,lag1,lag2,roll3,prev_active,wk_sin,wk_cos
RAJBARI MUN.,2026,21,0,0,0.0,0.045454545454545456,1,DHAKA,0.0,0.0,0.0,0,-0.2817325568414298,0.9594929736144974
RAJBARI MUN.,2026,22,0,0,0.0,0.045454545454545456,1,DHAKA,0.0,0.0,0.0,0,-1.133107779529596e-15,1.0
RAJBARI SADAR,2026,1,0,0,0.0,0.3181818181818182,4,DHAKA,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
RAJBARI SADAR,2026,2,0,0,0.0,0.3181818181818182,4,DHAKA,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
RAJBARI SADAR,2026,3,0,0,0.0,0.3181818181818182,4,DHAKA,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
RAJBARI SADAR,2026,4,0,0,0.0,0.3181818181818182,4,DHAKA,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
RAJBARI SADAR,2026,5,0,0,0.0,0.3181818181818182,4,DHAKA,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
RAJBARI SADAR,2026,6,0,0,0.0,0.3181818181818182,4,DHAKA,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
RAJBARI SADAR,2026,7,0,0,0.0,0.3181818181818182,4,DHAKA,0.0,0.0,0.0,0,0.9096319953545184,-0.4154150130018863
RAJBARI SADAR,2026,8,1,0,0.0,0.3181818181818182,4,DHAKA,0.0,0.0,0.0,0,0.7557495743542583,-0.654860733945285
RAJBARI SADAR,2026,9,0,0,1.0,0.3181818181818182,4,DHAKA,1.0,0.0,1.0,1,0.5406408174555978,-0.8412535328311811
RAJBARI SADAR,2026,10,0,0,0.0,0.3181818181818182,4,DHAKA,0.0,1.0,1.0,0,0.28173255684142967,-0.9594929736144974
RAJBARI SADAR,2026,11,0,0,0.0,0.3181818181818182,4,DHAKA,0.0,0.0,1.0,0,5.66553889764798e-16,-1.0
RAJBARI SADAR,2026,12,0,0,0.0,0.3181818181818182,4,DHAKA,0.0,0.0,0.0,0,-0.2817325568414294,-0.9594929736144975
RAJBARI SADAR,2026,13,1,0,0.0,0.3181818181818182,4,DHAKA,0.0,0.0,0.0,0,-0.5406408174555976,-0.8412535328311812
RAJBARI SADAR,2026,14,1,0,1.0,0.3181818181818182,4,DHAKA,1.0,0.0,1.0,1,-0.7557495743542582,-0.6548607339452852
RAJBARI SADAR,2026,15,0,0,1.0,0.3181818181818182,4,DHAKA,1.0,1.0,2.0,1,-0.909631995354518,-0.41541501300188716
RAJBARI SADAR,2026,16,4,1,0.0,0.3181818181818182,4,DHAKA,0.0,1.0,2.0,0,-0.9898214418809327,-0.14231483827328523
RAJBARI SADAR,2026,17,0,0,4.0,0.3181818181818182,4,DHAKA,4.0,0.0,5.0,1,-0.9898214418809328,0.14231483827328487
RAJBARI SADAR,2026,18,0,0,0.0,0.3181818181818182,4,DHAKA,0.0,4.0,4.0,0,-0.9096319953545186,0.41541501300188605
RAJBARI SADAR,2026,19,0,0,0.0,0.3181818181818182,4,DHAKA,0.0,0.0,4.0,0,-0.7557495743542587,0.6548607339452845
RAJBARI SADAR,2026,20,0,0,0.0,0.3181818181818182,4,DHAKA,0.0,0.0,0.0,0,-0.5406408174555974,0.8412535328311812
RAJBARI SADAR,2026,21,0,0,0.0,0.3181818181818182,4,DHAKA,0.0,0.0,0.0,0,-0.2817325568414298,0.9594929736144974
RAJBARI SADAR,2026,22,0,0,0.0,0.3181818181818182,4,DHAKA,0.0,0.0,0.0,0,-1.133107779529596e-15,1.0
RAJNAGAR,2026,1,0,0,0.0,0.2727272727272727,3,SYLHET,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
RAJNAGAR,2026,2,0,0,0.0,0.2727272727272727,3,SYLHET,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
RAJNAGAR,2026,3,0,0,0.0,0.2727272727272727,3,SYLHET,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
RAJNAGAR,2026,4,0,0,0.0,0.2727272727272727,3,SYLHET,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
RAJNAGAR,2026,5,1,0,0.0,0.2727272727272727,3,SYLHET,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
RAJNAGAR,2026,6,0,0,1.0,0.2727272727272727,3,SYLHET,1.0,0.0,1.0,1,0.9898214418809328,-0.142314838273285
RAJNAGAR,2026,7,0,0,0.0,0.2727272727272727,3,SYLHET,0.0,1.0,1.0,0,0.9096319953545184,-0.4154150130018863
RAJNAGAR,2026,8,0,0,0.0,0.2727272727272727,3,SYLHET,0.0,0.0,1.0,0,0.7557495743542583,-0.654860733945285
RAJNAGAR,2026,9,0,0,0.0,0.2727272727272727,3,SYLHET,0.0,0.0,0.0,0,0.5406408174555978,-0.8412535328311811
RAJNAGAR,2026,10,2,1,0.0,0.2727272727272727,3,SYLHET,0.0,0.0,0.0,0,0.28173255684142967,-0.9594929736144974
RAJNAGAR,2026,11,0,0,2.0,0.2727272727272727,3,SYLHET,2.0,0.0,2.0,1,5.66553889764798e-16,-1.0
RAJNAGAR,2026,12,0,0,0.0,0.2727272727272727,3,SYLHET,0.0,2.0,2.0,0,-0.2817325568414294,-0.9594929736144975
RAJNAGAR,2026,13,0,0,0.0,0.2727272727272727,3,SYLHET,0.0,0.0,2.0,0,-0.5406408174555976,-0.8412535328311812
RAJNAGAR,2026,14,0,0,0.0,0.2727272727272727,3,SYLHET,0.0,0.0,0.0,0,-0.7557495743542582,-0.6548607339452852
RAJNAGAR,2026,15,0,0,0.0,0.2727272727272727,3,SYLHET,0.0,0.0,0.0,0,-0.909631995354518,-0.41541501300188716
RAJNAGAR,2026,16,3,1,0.0,0.2727272727272727,3,SYLHET,0.0,0.0,0.0,0,-0.9898214418809327,-0.14231483827328523
RAJNAGAR,2026,17,0,0,3.0,0.2727272727272727,3,SYLHET,3.0,0.0,3.0,1,-0.9898214418809328,0.14231483827328487
RAJNAGAR,2026,18,0,0,0.0,0.2727272727272727,3,SYLHET,0.0,3.0,3.0,0,-0.9096319953545186,0.41541501300188605
RAJNAGAR,2026,19,0,0,0.0,0.2727272727272727,3,SYLHET,0.0,0.0,3.0,0,-0.7557495743542587,0.6548607339452845
RAJNAGAR,2026,20,0,0,0.0,0.2727272727272727,3,SYLHET,0.0,0.0,0.0,0,-0.5406408174555974,0.8412535328311812
RAJNAGAR,2026,21,0,0,0.0,0.2727272727272727,3,SYLHET,0.0,0.0,0.0,0,-0.2817325568414298,0.9594929736144974
RAJNAGAR,2026,22,0,0,0.0,0.2727272727272727,3,SYLHET,0.0,0.0,0.0,0,-1.133107779529596e-15,1.0
RAJOIR,2026,1,0,0,0.0,0.18181818181818182,4,DHAKA,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
RAJOIR,2026,2,0,0,0.0,0.18181818181818182,4,DHAKA,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
RAJOIR,2026,3,0,0,0.0,0.18181818181818182,4,DHAKA,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
RAJOIR,2026,4,0,0,0.0,0.18181818181818182,4,DHAKA,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
RAJOIR,2026,5,0,0,0.0,0.18181818181818182,4,DHAKA,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
RAJOIR,2026,6,0,0,0.0,0.18181818181818182,4,DHAKA,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
RAJOIR,2026,7,1,0,0.0,0.18181818181818182,4,DHAKA,0.0,0.0,0.0,0,0.9096319953545184,-0.4154150130018863
RAJOIR,2026,8,0,0,1.0,0.18181818181818182,4,DHAKA,1.0,0.0,1.0,1,0.7557495743542583,-0.654860733945285
RAJOIR,2026,9,0,0,0.0,0.18181818181818182,4,DHAKA,0.0,1.0,1.0,0,0.5406408174555978,-0.8412535328311811
RAJOIR,2026,10,0,0,0.0,0.18181818181818182,4,DHAKA,0.0,0.0,1.0,0,0.28173255684142967,-0.9594929736144974
RAJOIR,2026,11,0,0,0.0,0.18181818181818182,4,DHAKA,0.0,0.0,0.0,0,5.66553889764798e-16,-1.0
RAJOIR,2026,12,0,0,0.0,0.18181818181818182,4,DHAKA,0.0,0.0,0.0,0,-0.2817325568414294,-0.9594929736144975
RAJOIR,2026,13,1,0,0.0,0.18181818181818182,4,DHAKA,0.0,0.0,0.0,0,-0.5406408174555976,-0.8412535328311812
RAJOIR,2026,14,0,0,1.0,0.18181818181818182,4,DHAKA,1.0,0.0,1.0,1,-0.7557495743542582,-0.6548607339452852
RAJOIR,2026,15,0,0,0.0,0.18181818181818182,4,DHAKA,0.0,1.0,1.0,0,-0.909631995354518,-0.41541501300188716
RAJOIR,2026,16,0,0,0.0,0.18181818181818182,4,DHAKA,0.0,0.0,1.0,0,-0.9898214418809327,-0.14231483827328523
RAJOIR,2026,17,0,0,0.0,0.18181818181818182,4,DHAKA,0.0,0.0,0.0,0,-0.9898214418809328,0.14231483827328487
RAJOIR,2026,18,0,0,0.0,0.18181818181818182,4,DHAKA,0.0,0.0,0.0,0,-0.9096319953545186,0.41541501300188605
RAJOIR,2026,19,0,0,0.0,0.18181818181818182,4,DHAKA,0.0,0.0,0.0,0,-0.7557495743542587,0.6548607339452845
RAJOIR,2026,20,1,0,0.0,0.18181818181818182,4,DHAKA,0.0,0.0,0.0,0,-0.5406408174555974,0.8412535328311812
RAJOIR,2026,21,1,0,1.0,0.18181818181818182,4,DHAKA,1.0,0.0,1.0,1,-0.2817325568414298,0.9594929736144974
RAJOIR,2026,22,0,0,1.0,0.18181818181818182,4,DHAKA,1.0,1.0,2.0,1,-1.133107779529596e-15,1.0
RAJSHAHI CC.,2026,1,0,0,0.0,1.0909090909090908,6,RAJSHAHI,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
RAJSHAHI CC.,2026,2,0,0,0.0,1.0909090909090908,6,RAJSHAHI,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
RAJSHAHI CC.,2026,3,0,0,0.0,1.0909090909090908,6,RAJSHAHI,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
RAJSHAHI CC.,2026,4,0,0,0.0,1.0909090909090908,6,RAJSHAHI,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
RAJSHAHI CC.,2026,5,0,0,0.0,1.0909090909090908,6,RAJSHAHI,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
RAJSHAHI CC.,2026,6,1,0,0.0,1.0909090909090908,6,RAJSHAHI,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
RAJSHAHI CC.,2026,7,0,0,1.0,1.0909090909090908,6,RAJSHAHI,1.0,0.0,1.0,1,0.9096319953545184,-0.4154150130018863
RAJSHAHI CC.,2026,8,0,0,0.0,1.0909090909090908,6,RAJSHAHI,0.0,1.0,1.0,0,0.7557495743542583,-0.654860733945285
RAJSHAHI CC.,2026,9,0,0,0.0,1.0909090909090908,6,RAJSHAHI,0.0,0.0,1.0,0,0.5406408174555978,-0.8412535328311811
RAJSHAHI CC.,2026,10,0,0,0.0,1.0909090909090908,6,RAJSHAHI,0.0,0.0,0.0,0,0.28173255684142967,-0.9594929736144974
RAJSHAHI CC.,2026,11,1,0,0.0,1.0909090909090908,6,RAJSHAHI,0.0,0.0,0.0,0,5.66553889764798e-16,-1.0
RAJSHAHI CC.,2026,12,0,0,1.0,1.0909090909090908,6,RAJSHAHI,1.0,0.0,1.0,1,-0.2817325568414294,-0.9594929736144975
RAJSHAHI CC.,2026,13,0,0,0.0,1.0909090909090908,6,RAJSHAHI,0.0,1.0,1.0,0,-0.5406408174555976,-0.8412535328311812
RAJSHAHI CC.,2026,14,12,1,0.0,1.0909090909090908,6,RAJSHAHI,0.0,0.0,1.0,0,-0.7557495743542582,-0.6548607339452852
RAJSHAHI CC.,2026,15,6,1,12.0,1.0909090909090908,6,RAJSHAHI,12.0,0.0,12.0,1,-0.909631995354518,-0.41541501300188716
RAJSHAHI CC.,2026,16,3,1,6.0,1.0909090909090908,6,RAJSHAHI,6.0,12.0,18.0,1,-0.9898214418809327,-0.14231483827328523
RAJSHAHI CC.,2026,17,1,0,3.0,1.0909090909090908,6,RAJSHAHI,3.0,6.0,21.0,1,-0.9898214418809328,0.14231483827328487
RAJSHAHI CC.,2026,18,0,0,1.0,1.0909090909090908,6,RAJSHAHI,1.0,3.0,10.0,1,-0.9096319953545186,0.41541501300188605
RAJSHAHI CC.,2026,19,0,0,0.0,1.0909090909090908,6,RAJSHAHI,0.0,1.0,4.0,0,-0.7557495743542587,0.6548607339452845
RAJSHAHI CC.,2026,20,0,0,0.0,1.0909090909090908,6,RAJSHAHI,0.0,0.0,1.0,0,-0.5406408174555974,0.8412535328311812
RAJSHAHI CC.,2026,21,0,0,0.0,1.0909090909090908,6,RAJSHAHI,0.0,0.0,0.0,0,-0.2817325568414298,0.9594929736144974
RAJSHAHI CC.,2026,22,0,0,0.0,1.0909090909090908,6,RAJSHAHI,0.0,0.0,0.0,0,-1.133107779529596e-15,1.0
RAMGANJ,2026,1,0,0,0.0,0.3181818181818182,6,CHITTAGONG,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
RAMGANJ,2026,2,0,0,0.0,0.3181818181818182,6,CHITTAGONG,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
RAMGANJ,2026,3,0,0,0.0,0.3181818181818182,6,CHITTAGONG,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
RAMGANJ,2026,4,0,0,0.0,0.3181818181818182,6,CHITTAGONG,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
RAMGANJ,2026,5,0,0,0.0,0.3181818181818182,6,CHITTAGONG,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
RAMGANJ,2026,6,0,0,0.0,0.3181818181818182,6,CHITTAGONG,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
RAMGANJ,2026,7,0,0,0.0,0.3181818181818182,6,CHITTAGONG,0.0,0.0,0.0,0,0.9096319953545184,-0.4154150130018863
RAMGANJ,2026,8,0,0,0.0,0.3181818181818182,6,CHITTAGONG,0.0,0.0,0.0,0,0.7557495743542583,-0.654860733945285
RAMGANJ,2026,9,0,0,0.0,0.3181818181818182,6,CHITTAGONG,0.0,0.0,0.0,0,0.5406408174555978,-0.8412535328311811
RAMGANJ,2026,10,1,0,0.0,0.3181818181818182,6,CHITTAGONG,0.0,0.0,0.0,0,0.28173255684142967,-0.9594929736144974
RAMGANJ,2026,11,0,0,1.0,0.3181818181818182,6,CHITTAGONG,1.0,0.0,1.0,1,5.66553889764798e-16,-1.0
RAMGANJ,2026,12,0,0,0.0,0.3181818181818182,6,CHITTAGONG,0.0,1.0,1.0,0,-0.2817325568414294,-0.9594929736144975
RAMGANJ,2026,13,0,0,0.0,0.3181818181818182,6,CHITTAGONG,0.0,0.0,1.0,0,-0.5406408174555976,-0.8412535328311812
RAMGANJ,2026,14,0,0,0.0,0.3181818181818182,6,CHITTAGONG,0.0,0.0,0.0,0,-0.7557495743542582,-0.6548607339452852
RAMGANJ,2026,15,1,0,0.0,0.3181818181818182,6,CHITTAGONG,0.0,0.0,0.0,0,-0.909631995354518,-0.41541501300188716
RAMGANJ,2026,16,0,0,1.0,0.3181818181818182,6,CHITTAGONG,1.0,0.0,1.0,1,-0.9898214418809327,-0.14231483827328523
RAMGANJ,2026,17,1,0,0.0,0.3181818181818182,6,CHITTAGONG,0.0,1.0,1.0,0,-0.9898214418809328,0.14231483827328487
RAMGANJ,2026,18,0,0,1.0,0.3181818181818182,6,CHITTAGONG,1.0,0.0,2.0,1,-0.9096319953545186,0.41541501300188605
RAMGANJ,2026,19,1,0,0.0,0.3181818181818182,6,CHITTAGONG,0.0,1.0,1.0,0,-0.7557495743542587,0.6548607339452845
RAMGANJ,2026,20,2,1,1.0,0.3181818181818182,6,CHITTAGONG,1.0,0.0,2.0,1,-0.5406408174555974,0.8412535328311812
RAMGANJ,2026,21,0,0,2.0,0.3181818181818182,6,CHITTAGONG,2.0,1.0,3.0,1,-0.2817325568414298,0.9594929736144974
RAMGANJ,2026,22,1,0,0.0,0.3181818181818182,6,CHITTAGONG,0.0,2.0,3.0,0,-1.133107779529596e-15,1.0
RAMGARH,2026,1,0,0,0.0,0.045454545454545456,1,CHITTAGONG,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
RAMGARH,2026,2,0,0,0.0,0.045454545454545456,1,CHITTAGONG,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
RAMGARH,2026,3,0,0,0.0,0.045454545454545456,1,CHITTAGONG,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
RAMGARH,2026,4,0,0,0.0,0.045454545454545456,1,CHITTAGONG,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
RAMGARH,2026,5,0,0,0.0,0.045454545454545456,1,CHITTAGONG,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
RAMGARH,2026,6,0,0,0.0,0.045454545454545456,1,CHITTAGONG,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
RAMGARH,2026,7,0,0,0.0,0.045454545454545456,1,CHITTAGONG,0.0,0.0,0.0,0,0.9096319953545184,-0.4154150130018863
RAMGARH,2026,8,1,0,0.0,0.045454545454545456,1,CHITTAGONG,0.0,0.0,0.0,0,0.7557495743542583,-0.654860733945285
RAMGARH,2026,9,0,0,1.0,0.045454545454545456,1,CHITTAGONG,1.0,0.0,1.0,1,0.5406408174555978,-0.8412535328311811
RAMGARH,2026,10,0,0,0.0,0.045454545454545456,1,CHITTAGONG,0.0,1.0,1.0,0,0.28173255684142967,-0.9594929736144974
RAMGARH,2026,11,0,0,0.0,0.045454545454545456,1,CHITTAGONG,0.0,0.0,1.0,0,5.66553889764798e-16,-1.0
RAMGARH,2026,12,0,0,0.0,0.045454545454545456,1,CHITTAGONG,0.0,0.0,0.0,0,-0.2817325568414294,-0.9594929736144975
RAMGARH,2026,13,0,0,0.0,0.045454545454545456,1,CHITTAGONG,0.0,0.0,0.0,0,-0.5406408174555976,-0.8412535328311812
RAMGARH,2026,14,0,0,0.0,0.045454545454545456,1,CHITTAGONG,0.0,0.0,0.0,0,-0.7557495743542582,-0.6548607339452852
RAMGARH,2026,15,0,0,0.0,0.045454545454545456,1,CHITTAGONG,0.0,0.0,0.0,0,-0.909631995354518,-0.41541501300188716
RAMGARH,2026,16,0,0,0.0,0.045454545454545456,1,CHITTAGONG,0.0,0.0,0.0,0,-0.9898214418809327,-0.14231483827328523
RAMGARH,2026,17,0,0,0.0,0.045454545454545456,1,CHITTAGONG,0.0,0.0,0.0,0,-0.9898214418809328,0.14231483827328487
RAMGARH,2026,18,0,0,0.0,0.045454545454545456,1,CHITTAGONG,0.0,0.0,0.0,0,-0.9096319953545186,0.41541501300188605
RAMGARH,2026,19,0,0,0.0,0.045454545454545456,1,CHITTAGONG,0.0,0.0,0.0,0,-0.7557495743542587,0.6548607339452845
RAMGARH,2026,20,0,0,0.0,0.045454545454545456,1,CHITTAGONG,0.0,0.0,0.0,0,-0.5406408174555974,0.8412535328311812
RAMGARH,2026,21,0,0,0.0,0.045454545454545456,1,CHITTAGONG,0.0,0.0,0.0,0,-0.2817325568414298,0.9594929736144974
RAMGARH,2026,22,0,0,0.0,0.045454545454545456,1,CHITTAGONG,0.0,0.0,0.0,0,-1.133107779529596e-15,1.0
RAMGATI,2026,1,0,0,0.0,0.6818181818181818,7,CHITTAGONG,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
RAMGATI,2026,2,0,0,0.0,0.6818181818181818,7,CHITTAGONG,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
RAMGATI,2026,3,0,0,0.0,0.6818181818181818,7,CHITTAGONG,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
RAMGATI,2026,4,0,0,0.0,0.6818181818181818,7,CHITTAGONG,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
RAMGATI,2026,5,0,0,0.0,0.6818181818181818,7,CHITTAGONG,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
RAMGATI,2026,6,0,0,0.0,0.6818181818181818,7,CHITTAGONG,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
RAMGATI,2026,7,0,0,0.0,0.6818181818181818,7,CHITTAGONG,0.0,0.0,0.0,0,0.9096319953545184,-0.4154150130018863
RAMGATI,2026,8,0,0,0.0,0.6818181818181818,7,CHITTAGONG,0.0,0.0,0.0,0,0.7557495743542583,-0.654860733945285
RAMGATI,2026,9,0,0,0.0,0.6818181818181818,7,CHITTAGONG,0.0,0.0,0.0,0,0.5406408174555978,-0.8412535328311811
RAMGATI,2026,10,0,0,0.0,0.6818181818181818,7,CHITTAGONG,0.0,0.0,0.0,0,0.28173255684142967,-0.9594929736144974
RAMGATI,2026,11,0,0,0.0,0.6818181818181818,7,CHITTAGONG,0.0,0.0,0.0,0,5.66553889764798e-16,-1.0
RAMGATI,2026,12,0,0,0.0,0.6818181818181818,7,CHITTAGONG,0.0,0.0,0.0,0,-0.2817325568414294,-0.9594929736144975
RAMGATI,2026,13,0,0,0.0,0.6818181818181818,7,CHITTAGONG,0.0,0.0,0.0,0,-0.5406408174555976,-0.8412535328311812
RAMGATI,2026,14,2,1,0.0,0.6818181818181818,7,CHITTAGONG,0.0,0.0,0.0,0,-0.7557495743542582,-0.6548607339452852
RAMGATI,2026,15,1,0,2.0,0.6818181818181818,7,CHITTAGONG,2.0,0.0,2.0,1,-0.909631995354518,-0.41541501300188716
RAMGATI,2026,16,2,1,1.0,0.6818181818181818,7,CHITTAGONG,1.0,2.0,3.0,1,-0.9898214418809327,-0.14231483827328523
RAMGATI,2026,17,4,1,2.0,0.6818181818181818,7,CHITTAGONG,2.0,1.0,5.0,1,-0.9898214418809328,0.14231483827328487
RAMGATI,2026,18,4,1,4.0,0.6818181818181818,7,CHITTAGONG,4.0,2.0,7.0,1,-0.9096319953545186,0.41541501300188605
RAMGATI,2026,19,1,0,4.0,0.6818181818181818,7,CHITTAGONG,4.0,4.0,10.0,1,-0.7557495743542587,0.6548607339452845
RAMGATI,2026,20,0,0,1.0,0.6818181818181818,7,CHITTAGONG,1.0,4.0,9.0,1,-0.5406408174555974,0.8412535328311812
RAMGATI,2026,21,1,0,0.0,0.6818181818181818,7,CHITTAGONG,0.0,1.0,5.0,0,-0.2817325568414298,0.9594929736144974
RAMGATI,2026,22,0,0,1.0,0.6818181818181818,7,CHITTAGONG,1.0,0.0,2.0,1,-1.133107779529596e-15,1.0
RAMPAL,2026,1,0,0,0.0,0.13636363636363635,2,KHULNA,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
RAMPAL,2026,2,0,0,0.0,0.13636363636363635,2,KHULNA,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
RAMPAL,2026,3,0,0,0.0,0.13636363636363635,2,KHULNA,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
RAMPAL,2026,4,0,0,0.0,0.13636363636363635,2,KHULNA,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
RAMPAL,2026,5,0,0,0.0,0.13636363636363635,2,KHULNA,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
RAMPAL,2026,6,0,0,0.0,0.13636363636363635,2,KHULNA,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
RAMPAL,2026,7,0,0,0.0,0.13636363636363635,2,KHULNA,0.0,0.0,0.0,0,0.9096319953545184,-0.4154150130018863
RAMPAL,2026,8,0,0,0.0,0.13636363636363635,2,KHULNA,0.0,0.0,0.0,0,0.7557495743542583,-0.654860733945285
RAMPAL,2026,9,0,0,0.0,0.13636363636363635,2,KHULNA,0.0,0.0,0.0,0,0.5406408174555978,-0.8412535328311811
RAMPAL,2026,10,0,0,0.0,0.13636363636363635,2,KHULNA,0.0,0.0,0.0,0,0.28173255684142967,-0.9594929736144974
RAMPAL,2026,11,0,0,0.0,0.13636363636363635,2,KHULNA,0.0,0.0,0.0,0,5.66553889764798e-16,-1.0
RAMPAL,2026,12,0,0,0.0,0.13636363636363635,2,KHULNA,0.0,0.0,0.0,0,-0.2817325568414294,-0.9594929736144975
RAMPAL,2026,13,0,0,0.0,0.13636363636363635,2,KHULNA,0.0,0.0,0.0,0,-0.5406408174555976,-0.8412535328311812
RAMPAL,2026,14,0,0,0.0,0.13636363636363635,2,KHULNA,0.0,0.0,0.0,0,-0.7557495743542582,-0.6548607339452852
RAMPAL,2026,15,1,0,0.0,0.13636363636363635,2,KHULNA,0.0,0.0,0.0,0,-0.909631995354518,-0.41541501300188716
RAMPAL,2026,16,2,1,1.0,0.13636363636363635,2,KHULNA,1.0,0.0,1.0,1,-0.9898214418809327,-0.14231483827328523
RAMPAL,2026,17,0,0,2.0,0.13636363636363635,2,KHULNA,2.0,1.0,3.0,1,-0.9898214418809328,0.14231483827328487
RAMPAL,2026,18,0,0,0.0,0.13636363636363635,2,KHULNA,0.0,2.0,3.0,0,-0.9096319953545186,0.41541501300188605
RAMPAL,2026,19,0,0,0.0,0.13636363636363635,2,KHULNA,0.0,0.0,2.0,0,-0.7557495743542587,0.6548607339452845
RAMPAL,2026,20,0,0,0.0,0.13636363636363635,2,KHULNA,0.0,0.0,0.0,0,-0.5406408174555974,0.8412535328311812
RAMPAL,2026,21,0,0,0.0,0.13636363636363635,2,KHULNA,0.0,0.0,0.0,0,-0.2817325568414298,0.9594929736144974
RAMPAL,2026,22,0,0,0.0,0.13636363636363635,2,KHULNA,0.0,0.0,0.0,0,-1.133107779529596e-15,1.0
RAMU,2026,1,0,0,0.0,1.0454545454545454,7,CHITTAGONG,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
RAMU,2026,2,0,0,0.0,1.0454545454545454,7,CHITTAGONG,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
RAMU,2026,3,0,0,0.0,1.0454545454545454,7,CHITTAGONG,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
RAMU,2026,4,0,0,0.0,1.0454545454545454,7,CHITTAGONG,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
RAMU,2026,5,0,0,0.0,1.0454545454545454,7,CHITTAGONG,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
RAMU,2026,6,0,0,0.0,1.0454545454545454,7,CHITTAGONG,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
RAMU,2026,7,0,0,0.0,1.0454545454545454,7,CHITTAGONG,0.0,0.0,0.0,0,0.9096319953545184,-0.4154150130018863
RAMU,2026,8,0,0,0.0,1.0454545454545454,7,CHITTAGONG,0.0,0.0,0.0,0,0.7557495743542583,-0.654860733945285
RAMU,2026,9,1,0,0.0,1.0454545454545454,7,CHITTAGONG,0.0,0.0,0.0,0,0.5406408174555978,-0.8412535328311811
RAMU,2026,10,0,0,1.0,1.0454545454545454,7,CHITTAGONG,1.0,0.0,1.0,1,0.28173255684142967,-0.9594929736144974
RAMU,2026,11,4,1,0.0,1.0454545454545454,7,CHITTAGONG,0.0,1.0,1.0,0,5.66553889764798e-16,-1.0
RAMU,2026,12,0,0,4.0,1.0454545454545454,7,CHITTAGONG,4.0,0.0,5.0,1,-0.2817325568414294,-0.9594929736144975
RAMU,2026,13,1,0,0.0,1.0454545454545454,7,CHITTAGONG,0.0,4.0,4.0,0,-0.5406408174555976,-0.8412535328311812
RAMU,2026,14,3,1,1.0,1.0454545454545454,7,CHITTAGONG,1.0,0.0,5.0,1,-0.7557495743542582,-0.6548607339452852
